user_id,epoch,budget
14162,4,2628947272562743
3909,4,338580735576896
13716,4,6918282296217746
13781,4,3008196770622311
14390,4,249439993410446
14211,4,2075484688865324
13281,4,691828229621774
13611,4,251983064645962
13194,4,1100204081166665
12849,4,1005118639787568
7841,4,168806088027713
13318,4,347878906983013
5250,4,138365645924354
475,4,691828229621774
14421,4,83058000395618085
13401,4,129935160331625245
14205,4,1502120617081293
366,4,598922201568928
13884,4,6365435833768137
13624,4,566929851224913
996,4,154796566377872
14394,4,6544250404592311
14127,4,125882018714603
14370,4,396075418990660
31,4,721202564423285
14174,4,458707668041304
14424,4,809775179155380
2612,4,307376127919449
14264,4,138042160354047
10159,4,139749302383598
4480,4,139749302383598
24,4,691828229621774
12732,4,1413107784979787606
165,4,691828229621774670
13702,4,4524543030484104134
13548,4,12016541172255967
14142,4,765041730506611
12877,4,139749302383598
13558,4,1265600454705200
13484,4,717843675993238
13887,4,798232674707055
14373,4,396995962055655
12999,4,691828229621774
14208,4,2045897495920822
79,4,3658498398418160
13734,4,3098334758259874
12863,4,117697611200703423
4591,4,155625930059542
14358,4,396231144675661
14280,4,122018872993931
13447,4,335343958986480
58,4,503475461354902991
12742,4,553445979819908813
110,4,142824295416142
138,4,141132958842842
13767,4,645366633320275
14355,4,2166205732526576
14399,4,1612969454336893
7747,4,138504011570279
130,4,138365645924354934
12638,4,345914114810887335
13736,4,1784916832424178650
1097,4,138365645924354
14180,4,4137132813138212
115,4,8685768635305927
14398,4,1006899225558821
12852,4,276731291848709
14387,4,905327257598043
1269,4,138365645924354
13233,4,128208265628312674
14153,4,6918282296217746
12418,4,1660387751092259
12927,4,2853624583093216
14133,4,276731291848709
6896,4,1369819894651113
212,4,148737452306539
9647,4,691828229621774
4680,4,1245290813319194
13638,4,231235766245656
9589,4,138365645924354
155,4,149434897598303
12827,4,138365645924354934
13553,4,1554039714008995
13861,4,7795189297296858
109,4,13628132730913070
13630,4,55681561914995151
13562,4,21840170573793940
13554,4,1557365908180090
30,4,200135114309197
14400,4,685816993210458
36,4,1470608938722403
12815,4,6918052659797435
14182,4,30542718359992592
12738,4,3459141148108873
4996,4,139749302383598
206,4,147580170166335
14164,4,153585866976033
13869,4,7797594463582466
13824,4,10015202359562197915
14014,4,41970276325684815
209,4,174533383826198101
12934,4,1571833737700672
13273,4,143831396123240
13650,4,784809943682941
12875,4,276731291848709
12844,4,138365645924354
14165,4,3025054388006770
7088,4,4469210363356664
13268,4,145021877881493
8329,4,538774749503288
13872,4,6918282296217746
13898,4,8405121786382721
27,4,276731291848709
1584,4,138365645924354
1344,4,139749302383598
7072,4,1369819894651113
3802,4,6919135994714355
14262,4,6103418799392391
14379,4,429518922858158
450,4,149213051117917
2056,4,5178457696826531
4384,4,691828229621774
12807,4,1297750578608789
13501,4,1843636597412913
13301,4,172802414716355
12828,4,141135011212285
13499,4,7483942429691944
14136,4,5306113469569364
14372,4,395863757869665
98,4,1570341903957873
160,4,424490059020268
14380,4,815693454303885
14369,4,481961211559127
12452,4,157418595368138
13550,4,567415209361818643
13353,4,1393478945249422
14132,4,1175969624711092585
16,4,692950958996266
13229,4,186854749678600
12857,4,158941147455240
13640,4,66005066171283
13123,4,291752919981896
208,4,146416549281798
44,4,1243907156859950
12728,4,209787665770359629
13341,4,3436091831159436
269,4,345914114810887
177,4,139749302383598
12876,4,7648852906698340
1015,4,150818554057546
14168,4,96855952147048453
13750,4,3672201728193941
14371,4,395975005934808
1659,4,8303662698890832
13460,4,3321974433556131
13500,4,3103645595369326
4930,4,139749302383598
12661,4,265035376985910
12816,4,127625839487061044
14385,4,27886431695305
777,4,138365645924354
7334,4,155118847490937
272,4,691828229621774
12773,4,1744602001445717
349,4,139749302383598
13272,4,139749302383598
2995,4,345914114810887
14179,4,176544330462890
6687,4,1372587207569600
12826,4,785908799919328
204,4,151069618136000
77,4,139866404276066099
12817,4,6918282296217746
1438,4,191001606904805
13865,4,7827884368987712
13880,4,63877884097437698
142,4,143900271761329
85,4,184994868600862
140,4,145283928220572
13344,4,668886077650644
164,4,49741138093848839
13799,4,15043953569283925
10932,4,138365645924354
137,4,153585866976033
12731,4,2483460229985569088
205,4,149905896184778
200,4,143452154054269
4440,4,83019387554612960
13381,4,1507278630545531
12622,4,3543726970859165
6686,4,1376738176947331
13374,4,145283928220572
12820,4,145193990550721
7962,4,691828229621774
13761,4,3002534516558502
3169,4,345914114810887
13556,4,2356591327021570
14315,4,2148351592481646
11519,4,673840695651608
218,4,143039092328910
12997,4,691828229621774
13414,4,27673129184870986
12883,4,6918282296217746
12649,4,4815124478167551707
13004,4,175475312161266
185,4,14295110554818716
10167,4,139749302383598
220,4,141300912477053
13008,4,173676558764250
13073,4,148065292567748
13332,4,1396153420045758
13649,4,217986496483773
1948,4,138365645924354
60,4,691828229621774
1424,4,145283928220572
13274,4,142516615302085
14,4,4898602393148851311
8878,4,1385040115702792
14217,4,19176562582262718
141,4,145283928220572
14332,4,329432346104312
13751,4,616992616561003
12555,4,176501202991313731
2092,4,359521543496957
14396,4,29517046342192
216,4,142290405482257
13298,4,698044093308458
12771,4,143925578400589
1404,4,186793621997879
14117,4,6918282296217746
148,4,13131903360197059
5175,4,207548468886532401
14209,4,378983504186808
8926,4,5918390429321429
13827,4,26488499312694
14260,4,41221469306071517
12747,4,7037357150442826886
5338,4,828165031105319
7133,4,691828229621774
14202,4,17023125418073387
13616,4,294109244598954854
12588,4,362241261029961
13351,4,265862444893632
12848,4,259435514972682580
219,4,147547756351376
222,4,144232699744079
52,4,691828229621774
13544,4,5673669654087302
9910,4,139749302383598
12808,4,3698666534885645
8193,4,1470566886442962
13066,4,138365645924354
277,4,830193875546129
12733,4,1492529269737888703
12517,4,154969523435277
13867,4,6918282296217746
12866,4,624660649638860
12744,4,1112479164422256916
149,4,2417527243058339
13798,4,276731291848709868
14374,4,119443101817874
203,4,152233378587891
6670,4,138365645924354
13,4,20754846888653240120
12475,4,138365645924354
14361,4,501395238743529
14347,4,163885123668364
6470,4,1369819894651113
6895,4,1382272802784305
221,4,142031557752657
6273,4,1314473636281371
390,4,166038775109225
152,4,2075484688865324
12762,4,130756919054974642472
13883,4,6918282296217746
8984,4,1437738611160000
12720,4,1660387751092259209
162,4,329310237299964743
13637,4,1997697328799591
12420,4,675970173651964
12859,4,145283928220572
12629,4,60189417462663390
12391,4,276731291848709
12463,4,276731291848709
10337,4,153585866976033
6,4,86858691695746828
13479,4,3040564958576543
13559,4,1631494886445142
245,4,691828229621774
12891,4,4351306376404229
181,4,138365645924354
11194,4,723463597443335
14243,4,13523727625156599
13557,4,1028339964103814
14163,4,12901212825986854
12741,4,1522005501290393352
108,4,138365645924354
461,4,138365645924354
159,4,16884258017910993
10168,4,139749302383598
13549,4,469177806543309
13458,4,3308823443438295
13606,4,1823961164342763
13074,4,139887668029522
8237,4,3502235777155830
12832,4,276731789293687
5257,4,673840695651608
12636,4,691828229621774
10,4,143466520547047
157,4,691828229621774
769,4,142516615302085
6967,4,139749302383598
13330,4,921515201856203
2879,4,151982209139770
233,4,947320344114464
12839,4,484279760735242269
12525,4,1712828330897589
178,4,1522022105167904
12775,4,149434897598303
4792,4,1245290813319194
9856,4,1390296926243209
4519,4,139749302383598
12681,4,1333327095042111
8327,4,5228367316285230
6893,4,1369819894651113
3213,4,276731291848709
4570,4,276731291848709
6678,4,1376738176947331
12774,4,143900271761329
12734,4,1383644178430538600
201,4,147861629696581
2040,4,138365645924354
215,4,145616576821010
12650,4,3734488783498339
5048,4,141132958842842
13320,4,387333989420226
12716,4,1416063259678473
10479,4,582767458694017
2503,4,691828229621774
66,4,2767312918487098
13309,4,209444493332633
210,4,144090948099988
434,4,150126725827925
1223,4,138365645924354
658,4,141132958842842
12873,4,141162421062206
217,4,142322113161215
13303,4,208378662762078
12394,4,5257894545125487497
12739,4,1194233889973107436
9553,4,276731291848709
1187,4,151510382287168
8020,4,345914114810887
5201,4,138365645924354
12761,4,2740981074351785871
12088,4,1691062174691587
6688,4,1373970864028844
12743,4,1152378282080990068
144,4,139749302383598
8134,4,23522159807140338
2192,4,138365645924354
143,4,145283928220572
14452,5,136034380583147
14995,5,349496896213793
15035,5,27374599399570
14564,5,690328149486212
12648,5,2009167483960297
15020,5,92202326214730
14577,5,766839672144561
13332,5,1999173004961918
14683,5,962695621896991
15039,5,27864999300505
14818,5,578772548177550
14703,5,816663464722641
14608,5,278076458124626
14457,5,683998732353524
14994,5,349583726485785
14667,5,716542336024428
14611,5,277733068973504
14705,5,817491355869431
14649,5,730120624595529
15028,5,76928253353675
14668,5,817478249413281
14891,5,476916124475508
14237,5,1198570306059728
14930,5,531309701431120
14762,5,579142987388285
14880,5,1089678082058370
15019,5,373370351599021
14769,5,579106289311066
14638,5,247293908895302
14959,5,170875592981896
15046,5,31209202706873
14860,5,503655042548406
14723,5,641594377177917
14819,5,70762627785524
14965,5,175412799078260
15024,5,3487767783561037
14619,5,277287449464414
14760,5,361437924462331
14869,5,501559757091939
14921,5,558162738903636
14626,5,926610847822800
12394,5,5378889603841627557
8237,5,3604593134422039
14591,5,271004780512334
14831,5,107377073848661
14617,5,249624761056967
14938,5,416785451188118
15070,5,647611291281462
14455,5,274305057164136
12848,5,319332384240822766
14954,5,171087308121311
4440,5,84929835850130961
12391,5,283099452833769
13507,5,1100333230433036
14896,5,215596859363647
14634,5,247414815953283
14563,5,730309357564085
14373,5,1807842960379073
3169,5,353874316042212
15001,5,341585511620423
14294,5,4092008674201026
14244,5,361910940105457
10932,5,141549726416884
12475,5,141549726416884
10386,5,155704699058573
13750,5,3756706706357160
85,5,189251984219375
13872,5,7077486320844246
14596,5,362742435345654
13499,5,7656163467207480
9647,5,707748632084424
13090,5,1543525969946642
15050,5,260954092793587
14644,5,1104063209531070
4550,5,208219647559237
14867,5,502769046112686
14669,5,264829415727754
14964,5,25318659342430
15008,5,426792266865245
6,5,106162294812663701
14976,5,376709403337273
14728,5,25363632144333
14725,5,642268922787756
12661,5,271134390711850
8329,5,551173073945029
13072,5,7014405548910144
14687,5,201432643994858
204,5,154546043378027
15053,5,110830705272723
14567,5,988782251525524
4680,5,1273947537751964
14981,5,170628195515614
15016,5,201114291815664
14871,5,501531796652153
14729,5,640806242281448
10389,5,155704699058573
1187,5,154996950426489
2040,5,141549726416884
2192,5,141549726416884
6896,5,1401342291527160
12888,5,2231774088435073
14132,5,1203031124817105068
13640,5,1573885351045040
11194,5,740111995333475
13556,5,2410821381187884
14579,5,766806469122315
13824,5,10245672938070221498
14618,5,277307764471446
12555,5,216709757875570446
15064,5,41074427777916
14928,5,106597465563656
5257,5,689347167650229
14988,5,351523481995942
14647,5,730412461685796
12638,5,353874316042212339
14693,5,666283445509001
15026,5,161522081535973
14646,5,274135346760408
12517,5,158535693586911
14956,5,241674404780304
6895,5,1414081766904680
13351,5,271980491167524
14641,5,247211928012086
14605,5,278967041819999
450,5,152646752902211
14997,5,349411704248820
12622,5,3625275478390679
13865,5,12736897319391584
212,5,152160209575759
12744,5,1138079617353467402
14185,5,29422153076950273
14909,5,580884871817404
14576,5,766846662254508
13268,5,148359132076837
12891,5,1711081375314816
14356,5,351387502513389
215,5,148967516272399
12741,5,1557030004618564266
13458,5,3384966333597878
10361,5,155704699058573
7962,5,707748632084424
13650,5,802870048236571
58,5,515061475963212008
10366,5,155704699058573
14659,5,729047642718739
12733,5,1526875463842316766
12820,5,148535205415558
13,5,21232458962532740357
14991,5,392365975378670
14399,5,11732588489849929
14898,5,476204880788450
14260,5,44780671449245718
15012,5,315798559145866
15062,5,37307128229343
4930,5,142965223681053
13768,5,729045895191253
14380,5,4102238713347683
277,5,849298358501309
13884,5,6511917714652307
14280,5,141549726416884
14982,5,352463870224684
201,5,151264232471030
149,5,2473159559037916
14889,5,492826506680926
14701,5,642309115919948
14390,5,1464888367605559
12649,5,4925930479307595762
14631,5,247414815953283
14642,5,404217335443391
14876,5,497587627114833
10383,5,155704699058573
14387,5,4954240424590972
14987,5,351392417434445
996,5,158358756428890
210,5,147406779670248
14772,5,579097551673633
14443,5,3950617745694664
13074,5,143106773407470
14620,5,277241576867890
14205,5,2037424199626940
10390,5,155704699058573
12452,5,161041123744489
14926,5,534820047269885
13559,5,1669038967614195
13460,5,3398419955274378
14482,5,147074997355672
13281,5,707748632084424
14612,5,249894295327686
13451,5,519114143983814
14653,5,729065117993606
14182,5,31245569657142302
14971,5,353319066488453
13781,5,3077421617520123
15085,5,28477817142561
14691,5,475636934355296
14657,5,729045895191253
13004,5,179513363041893
12762,5,133765906961220418946
14902,5,593617793966849
13702,5,4628662149827160646
13798,5,283099452833769871
12866,5,639035386775950
14587,5,206339899594493
16,5,708897197790440
14242,5,766846662254508
10,5,146767982744208
52,5,707748632084424
14733,5,880892326610521
13887,5,4954240424590972
14510,5,741866557783255
12873,5,144410861151361
14014,5,42936099433161699
14217,5,37205435873197536
12739,5,1221715688704133880
14578,5,766841419672048
14934,5,417882898449720
14639,5,247301576172150
14574,5,766843167199534
3426,5,212324589625327
14886,5,580397748530507
3909,5,346372180542117
130,5,141549726416884935
152,5,2123245896253274
12629,5,63852799987582024
148,5,13434095692980675
13333,5,427377215284571
13374,5,148627212737729
14863,5,503621839526160
206,5,150976295973226
217,5,145597240170848
13318,5,355884322157332
1933,5,2930717421006484
203,5,155736584371635
14662,5,817148403600180
2612,5,314449490141982
12827,5,141549726416884935
12883,5,7077486320844246
13895,5,579148229970745
14584,5,759636363844680
15073,5,19889413962435
14682,5,642307368392462
13562,5,71061303351430843
14174,5,469263482874002
13557,5,1052004199525242
5201,5,141549726416884
265,5,917532462371485
12828,5,144382820543944
4996,5,142965223681053
14581,5,766776761155042
209,5,178549758982210943
10346,5,155704699058573
14179,5,180606981671853
14555,5,766778508682529
14633,5,247425432182765
13734,5,3169633867205575
5338,5,847222826141954
14984,5,351666014706570
10368,5,155704699058573
14786,5,614995925728462
137,5,157120196322742
14789,5,614904945078690
8134,5,24063453490870439
6967,5,142965223681053
12795,5,1707984275380936
13883,5,7077486320844246
14841,5,644114785102329
13867,5,7077486320844246
14655,5,1740702554436005
15009,5,319140705464042
14630,5,247231980889995
12817,5,7077486320844246
14749,5,591548685015859
4570,5,283099452833769
14846,5,63802246740207
14922,5,109685783514400
14794,5,569276447198782
4480,5,142965223681053
5239,5,141549726416884
13066,5,141549726416884
6678,5,1408419777848005
13272,5,142965223681053
12849,5,5271982935150862
14624,5,277006315980002
14672,5,676641040922246
14866,5,501512573849800
12816,5,130562774758376012
133,5,155704699058573
1565,5,155704699058573
14654,5,729016187223980
14208,5,2092977840633257
14781,5,579036388211601
14968,5,354305327313718
10345,5,155704699058573
77,5,169859671700261922
14888,5,476959812662674
14640,5,247277394760554
12875,5,283099452833769
13549,5,479974560978722
181,5,141549726416884
14797,5,707941042142066
14716,5,814424445130398
12815,5,7077251400013622
13504,5,582713222450289
14998,5,347293373273623
14534,5,573681690941402
13330,5,1538937000245487
13880,5,8727956130865125
777,5,141549726416884
1948,5,141549726416884
10380,5,155704699058573
12774,5,147211715473560
144,5,142965223681053
221,5,145299998479708
14706,5,817351553670500
14859,5,503663780185839
14575,5,766785498792476
14127,5,144834416756456
14709,5,817414901541891
14261,5,213464915763994
14686,5,666465188367610
10359,5,155704699058573
14958,5,170562381446059
7088,5,4572056163265383
14371,5,1801028922218137
15023,5,46223726914368
30,5,204740638383363
11606,5,2017359856410788
14566,5,2362135770712632
390,5,169859671700261
13761,5,3071629063246403
5048,5,144380720945222
13353,5,1631852837488993
14211,5,2123245896253274
178,5,1557046990585734
140,5,148627212737729
13233,5,132702868515829627
14684,5,425965376906078
14692,5,605661716997868
14604,5,578858140407965
8172,5,4160373714395948
12844,5,141549726416884
12832,5,283099961725988
7841,5,172690666228599
14153,5,7077486320844246
13550,5,580472610187176127
14782,5,615036774183462
13501,5,1886062499347748
15044,5,28580830247215
13309,5,214264245526417
12525,5,1752244063314618
14887,5,476944084915294
13335,5,329624717764962
14710,5,817530675237880
14763,5,579127259640905
14224,5,723843111986541
14754,5,591510239411153
14628,5,248792566623741
38,5,2144532674195182
1584,5,141549726416884
15052,5,24783234577836
14568,5,777382505471389
14974,5,376714645919733
15000,5,342956774595087
8926,5,6054584868246544
12863,5,178701375760487527
7334,5,158688453898800
14637,5,247352298157449
15057,5,24883721425531
14372,5,1800695896121846
14865,5,503476794744770
15025,5,57828940151563
12775,5,152873704530235
14690,5,668074661182795
14732,5,640767796676742
269,5,1269276542407497
14607,5,278276331580909
658,5,144380720945222
109,5,13941744330730507
14652,5,979296272908774
160,5,434258455699732
12333,5,347944678856441
14595,5,471043940628332
14989,5,38564732016277
14905,5,592390155907493
14542,5,1502984920621536
3802,5,10086033488829315
14374,5,544198017079669
12771,5,147237604471077
220,5,144552539540904
24,5,832894791273024
14892,5,786358352745051
45,5,729049390246226
14336,5,476944084915294
13070,5,427384205394518
13479,5,3110534664613017
1344,5,142965223681053
14583,5,59351112197651
15076,5,51304221410423
12927,5,2919292403362697
14783,5,615027490443690
15086,5,17434679647950
14590,5,730408966630823
14775,5,579076581343793
10391,5,155704699058573
12720,5,1698596717002619228
200,5,146753285648634
14209,5,387704700655847
82,5,2144537916777642
14776,5,579066096178873
9980,5,1551897500371335
14616,5,277364777555697
14593,5,270642430687982
14636,5,247390044751160
14621,5,277197014916981
12716,5,1448649812295701
15088,5,22526812524373
12418,5,1698596717002619
13553,5,1589801391012969
14400,5,4954240424590972
216,5,145564802832434
13057,5,729061622938632
1404,5,191092130662794
14910,5,233220642530614
14730,5,640795757116528
66,5,2830994528337698
13194,5,1125522058972803
15014,5,310673934791329
13638,5,707143560744699
14864,5,503607859306267
14957,5,241660206119475
12636,5,707748632084424
12747,5,7229087589118175002
12731,5,2540609800743864141
13736,5,1825991470777815670
13611,5,257781717593571
14768,5,579127259640905
14610,5,277758626562996
14537,5,917501006876725
14492,5,60289796447879285
14798,5,566323125746380
13344,5,684278533612847
14724,5,642244457402943
12773,5,26894448019208137
14979,5,376698918172353
14787,5,614997782476417
12588,5,370577183759404
2879,5,155479634993570
219,5,150943136249156
14606,5,278470962454733
1223,5,141549726416884
13381,5,1541964238033326
218,5,146330718516256
14714,5,817478249413281
141,5,148627212737729
14722,5,741707642002440
13401,5,132925237865262971
14164,5,157120196322742
14985,5,351526758609980
12852,5,283099452833769
14764,5,516520339904963
13273,5,147141254864186
12732,5,1445626325994341818
8878,5,1416912761433018
14540,5,509622794305008
8193,5,1504407680556289
12957,5,666461693312637
14202,5,17414862841069353
14262,5,6681343611467411
1659,5,8494747199956522
14937,5,416811664100417
70,5,2520280737177286
10363,5,155704699058573
13484,5,734362747834710
14570,5,803133442311220
9910,5,142965223681053
13274,5,145796218209391
14935,5,416843119595177
15038,5,30895364019530
14893,5,476923114585454
12650,5,4417797725236108
4591,5,159207205489032
15032,5,39469127914056
264,5,1438766962460005
15067,5,144295110301789
4384,5,707748632084424
15054,5,24862747078478
14872,5,125099849710204
13869,5,12031726745435219
14785,5,614990355484599
14829,5,4278909610605237
14528,5,929892724284406
14975,5,376712898392246
12088,5,1765249613542881
10159,5,142965223681053
14585,5,766708607583064
14561,5,1049806030736472
14955,5,275495245140218
14908,5,580913269139062
14355,5,7074079675823599
13827,5,1569780625315641
208,5,149785897758706
14347,5,1255622411979513
12829,5,666468683422583
14582,5,766801226539855
6687,5,1404173286055498
14370,5,1801362040709238
14978,5,376712898392246
13414,5,28309945283376987
245,5,707748632084424
14751,5,591567907818212
14663,5,272666113026025
14226,5,1445414825519456
14599,5,270984509193489
7072,5,1401342291527160
185,5,14624070697721834
13447,5,343060919009059
13898,5,17693715802110616
14904,5,592966839978080
1097,5,141549726416884
1269,5,141549726416884
14661,5,728474453703125
13509,5,597374978063100
14508,5,233282964993834
769,5,145796218209391
165,5,707748632084424678
8020,5,353874316042212
12880,5,912007918171974
108,5,141549726416884
15041,5,29847294544608
14791,5,10810515532266713
14598,5,280521467519355
14704,5,817423639179324
15069,5,85738158329753
14439,5,364791349443923
14977,5,376691928062407
14771,5,579127259640905
14804,5,544411148912207
13864,5,7077486320844246
14264,5,2057693227684038
15005,5,329570167945175
98,5,1606478728164427
28,5,729058127883659
12857,5,162598712912992
14117,5,4442558369380497
14918,5,56892038483269
475,5,707748632084424
14720,5,812973997316497
14750,5,591574897928158
14773,5,576937607700160
14696,5,665509290832424
14538,5,1106493355840457
14597,5,420678896919797
14885,5,597300708144918
14622,5,277175389264334
14449,5,4111854970899170
2877,5,1520779697095407
13732,5,930076214670502
272,5,707748632084424
157,5,707748632084424
14645,5,274320803114927
138,5,144380720945222
12808,5,3783780523140659
159,5,17628808586034275
349,5,142965223681053
14778,5,578819694803259
434,5,153581453162320
14694,5,1427215200509966
2056,5,5297624748905857
13637,5,2043668487696125
14677,5,1508050579458927
14856,5,503646304910973
13554,5,1593204127810695
12761,5,2804056733854787141
14963,5,37284925892626
13838,5,912588707111814
10342,5,155704699058573
12728,5,141549726416884935
13500,5,3175066917691956
14470,5,958542499951993
14980,5,376679695370001
14660,5,729038905081306
13851,5,1088039238039022
14986,5,351548056601223
14858,5,503539705734289
8608,5,593128486270593
9589,5,141549726416884
14788,5,607063416076257
115,5,8885646186482367
14369,5,2191747464924983
12742,5,566181919700369716
14484,5,729037157553820
13363,5,685976836680162
10367,5,155704699058573
14163,5,13198096491110351
10479,5,596178146618123
4519,5,142965223681053
14712,5,817414901541891
14680,5,690906107795592
14884,5,597366240425667
14972,5,376700665699840
15059,5,22599262101423
461,5,141549726416884
14635,5,247405969095382
12876,5,7824868876325399
13818,5,700188689599524
14501,5,813052217374935
15045,5,27838567947270
13320,5,396247347873964
14650,5,729926649044513
14656,5,729056380356172
9856,5,1422290542086954
12864,5,2937510784076298
14861,5,493566566368102
14569,5,371126972289768
4792,5,1273947537751964
11519,5,689347167650229
13624,5,579976082952874
162,5,359326980431447787
14625,5,276973549839628
10167,5,142965223681053
15080,5,236013744700387
12734,5,1415484700748859992
14580,5,766827439452155
12826,5,803994191434060
12877,5,142965223681053
14394,5,43116544712637753
14315,5,13358532980145569
12420,5,691525649356056
6470,5,1401342291527160
14487,5,75221680717085
14726,5,641678258497275
3213,5,283099452833769
8984,5,1470823958570978
13123,5,298466759786184
14632,5,247414815953283
14549,5,1187331119436301
14731,5,640766049149255
14,5,5011329394251518662
14430,5,152873704530235
13799,5,15390146143101503
14592,5,249857138524501
12807,5,1327614511046013
13548,5,12293066707757616
26,5,3511476866769048
12743,5,1178896896463026187
15011,5,315805112373941
14901,5,593805653171662
14828,5,2800446928015008
14651,5,729045895191253
10370,5,155704699058573
12932,5,582762116813092
14168,5,99084808491819455
14529,5,929906704504299
2503,5,707748632084424
14894,5,476832243156150
14573,5,241215442170717
15034,5,35427150924782
6670,5,141549726416884
14519,5,2089233484158990
13229,5,191154665018232
5175,5,212324589625327403
14890,5,476938842332834
13073,5,151472582047273
14814,5,68200448167983
14767,5,578947264309783
15068,5,85720683054886
14970,5,353189640233974
1438,5,195396950030077
143,5,148627212737729
177,5,142965223681053
13767,5,660217858087500
14992,5,350668285732174
14793,5,219472081222328
14770,5,579132502223365
14243,5,14154972641688493
14623,5,277060052450216
14396,5,1167597088603042
13915,5,2332446380021204
44,5,1272532040487795
14133,5,283099452833769
205,5,153355541771068
14748,5,591559170180778
14015,5,1628443025909823
14670,5,690544369605860
2995,5,353874316042212
14162,5,2689444801920813
12681,5,1364009716910593
15065,5,36745296868153
36,5,1504450700545899
5204,5,155704699058573
14830,5,65722342566139
14713,5,817430192407399
14823,5,447891476856923
14385,5,149343874801553
14845,5,639448886713032
14180,5,4232336819864859
6688,5,1405588783319667
12640,5,476944084915294
13303,5,213173887983828
12738,5,3538743160422123
14550,5,1015488450022293
14136,5,15413392069309388
222,5,147551793313671
14996,5,349396959485652
60,5,707748632084424
13606,5,1865934293754461
14172,5,266591917394033
15042,5,29248385747107
14817,5,644257326251657
14535,5,573482909689798
110,5,146110978681022
9553,5,283099452833769
14553,5,917924818699055
14895,5,476792050023957
15004,5,449630266706118
164,5,50885784847909828
11509,5,597383715700533
14967,5,354415093883972
12934,5,1608004892095812
10369,5,155704699058573
10397,5,155704699058573
13558,5,1294724546109847
366,5,612704643632628
14784,5,614982928492781
14753,5,591529462213506
14358,5,1404662098579181
155,5,152873704530235
14927,5,423983516905540
12839,5,555116641551388871
14424,5,44711462192707601
14766,5,578915808815023
14648,5,730379258663550
12951,5,476933599750374
14936,5,416818654210364
233,5,969120150039706
14451,5,1915744846559266
12463,5,283099452833769
8327,5,5348682892224264
246,5,2182235579719186
1015,5,154289201794404
13861,5,12067114177039440
12999,5,707748632084424
142,5,147211715473560
14711,5,1634711844978434
14739,5,449399219907951
12997,5,707748632084424
12859,5,148627212737729
13008,5,177673216598473
14735,5,2177763793406489
14402,5,627904192237438
6686,5,1408419777848005
10089,5,2274507547634770
14615,5,277387058531152
13716,5,7077486320844246
14142,5,782646927474428
14900,5,594321173780217
432,5,283099452833769
6893,5,1401342291527160
13341,5,3515163430883820
10168,5,142965223681053
1424,5,148627212737729
15037,5,52313679330234
14571,5,973202608156079
14673,5,691463569063826
14774,5,579083571453740
14708,5,627589728306901
12785,5,216135883361723
27,5,283099452833769
13616,5,303425075571040872
5250,5,141549726416884
12622,6,7091172256594838
14205,6,2397335143083285
14174,6,421485900914537
13073,6,136050555898866
1187,6,139216094313171
14655,6,3991213452278970
14593,6,368700158454975
1404,6,171636280660074
15085,6,762827914044777
13716,6,6356899283706478
8172,6,5430977829818679
13549,6,431106441547881
13554,6,1430993677663498
10386,6,139851784241542
13447,6,308132522120683
221,6,130506427619351
13353,6,2034025158958348
1344,6,128409365530870
5175,6,190706978511194349
14828,6,5405311335737226
13837,6,874791271536547
14909,6,1785552047236882
14612,6,343272561320149
15067,6,1042531482527862
14535,6,635689928370647
13550,6,521372384577060232
14508,6,239355811165673
14570,6,1047844175676445
15229,6,460093420447190
13273,6,132160218366659
14451,6,2542759713482591
14492,6,72899186000301791
13750,6,3374221452100027
9980,6,1525655828089554
13330,6,2123185271487457
12681,6,1225134461491027
14605,6,381413957022388
13,6,19070697851119434986
14872,6,254275971348259
138,6,129680745387612
13548,6,11041460683427873
14319,6,682351338614178
15383,6,103691537041037
14358,6,1261647862463476
15294,6,48694845866217
12775,6,137309024528059
10366,6,139851784241542
15358,6,178609905133287
14617,6,343272561320149
15379,6,87505941926946
15057,6,128895229968749
13363,6,1817614301089728
15345,6,1017212514752717
14567,6,1288591852140041
13898,6,16285483808049632
14958,6,461510887997090
15053,6,762827914044777
15377,6,158397291950036
15371,6,109726695231836
1933,6,3751939485289415
14630,6,343272561320149
15364,6,59726788484618
13637,6,1835594469085361
15259,6,232616494443557
13274,6,130952125244353
14649,6,476344301903905
14591,6,368700158454975
15224,6,460039465283517
349,6,128409365530870
12877,6,128409365530870
15359,6,83391753323855
15400,6,451756121405925
15286,6,61146324237879
12773,6,24156217278084617
12762,6,120146667841909168997
4996,6,128409365530870
15341,6,91128145937983
12820,6,133412245267147
13070,6,190220041334066401
14918,6,129680745387612
10363,6,139851784241542
13351,6,244289075401382
14971,6,953534892555971
14669,6,381426670820956
9647,6,635689928370647
15375,6,45584700627133
14892,6,1779931799437813
15155,6,2471629645931443
31,6,100957358107450
13074,6,128536503516544
14956,6,635689928370647
15153,6,2394740692722700
15038,6,128921553468398
15099,6,236991404744883
66,6,2542759713482591
217,6,130773405951465
14641,6,343272561320149
15208,6,514153551439044
14182,6,28064333912947153
15389,6,847221965054828
8237,6,3237595168043705
769,6,130952125244353
14596,6,603256733106782
13004,6,161236393431931
10346,6,139851784241542
14957,6,635689928370647
14687,6,305131165617910
15232,6,458449259459614
15026,6,572120935533583
148,6,12066316968559847
58,6,462621018139216638
14439,6,369069367165373
13303,6,191469806425239
